node_id,label,PathwayName,identifiers,type,PathwayID,GeneName,GeneID
3306,HSPA2,,HSPA2,gene,,HSPA2,3306
29945,ANAPC4,,ENSG00000053900,gene,,ANAPC4,29945
607575,DLL4,,607575,gene,,DLL4,607575
WP4389,Bile acids synthesis and enterohepatic circulation,Bile acids synthesis and enterohepatic circulation,WP4389,pathway,WP4389,,
WP5064,7-oxo-C and 7-beta-HC pathways,7-oxo-C and 7-beta-HC pathways,WP5064,pathway,WP5064,,
2168,FABP1,,ENSG00000163586,gene,,FABP1,2168
2893,GRIA4,,GRIA4,gene,,GRIA4,2893
11076,TPPP,,ENSG00000171368,gene,,TPPP,11076
374407,DNAJB13,,ENSG00000187726,gene,,DNAJB13,374407
100069015,HES1,,100069015,gene,,HES1,100069015
6014,RIT2,,ENSG00000152214,gene,,RIT2,6014
WP4871,Kisspeptin/kisspeptin receptor system in the ovary,Kisspeptin/kisspeptin receptor system in the ovary,WP4871,pathway,WP4871,,
1265,CNN2,,ENSG00000064666,gene,,CNN2,1265
4791,NFKB2,,NFKB2,gene,,NFKB2,4791
6750,SST,,ENSG00000157005,gene,,SST,6750
79577,CDC73,,CDC73,gene,,CDC73,79577
4070,TACSTD2,,TACSTD2,gene,,TACSTD2,4070
WP5046,NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence,NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence,WP5046,pathway,WP5046,,
6354,CCL7,,CCL7,gene,,CCL7,6354
2826,CCR10,,CCR10,gene,,CCR10,2826
2793,GNGT2,,ENSG00000167083,gene,,GNGT2,2793
2767,GNA11,,ENSG00000088256,gene,,GNA11,2767
3240,HP,,HP,gene,,HP,3240
1337,COX6A1,,COX6A1,gene,,COX6A1,1337
1785,DNM2,,DNM2,gene,,DNM2,1785
84766,CRACR2A,,CRACR2A,gene,,CRACR2A,84766
4775,NFATC3,,ENSG00000072736,gene,,NFATC3,4775
9521,EEF1E1,,EEF1E1,gene,,EEF1E1,9521
94239,H2AZ2,,ENSG00000105968,gene,,H2AZ2,94239
709498,GSTA3,,709498,gene,,GSTA3,709498
WP35,G protein signaling pathways,G protein signaling pathways,WP35,pathway,WP35,,
4991,OR1D2,,ENSG00000184166,gene,,OR1D2,4991
81797,OR12D3,,ENSG00000112462,gene,,OR12D3,81797
WP26,S1P receptor signal transduction,S1P receptor signal transduction,WP26,pathway,WP26,,
123016,TTC8,,ENSG00000165533,gene,,TTC8,123016
285489,DOK7,,ENSG00000175920,gene,,DOK7,285489
100524166,IL11RA,,100524166,gene,,IL11RA,100524166
112802,KRT71,,ENSG00000139648,gene,,KRT71,112802
2925,GRPR,,GRPR,gene,,GRPR,2925
483042,SOS1,,483042,gene,,SOS1,483042
116986,AGAP2,,AGAP2,gene,,AGAP2,116986
491611,LSS,,491611,gene,,LSS,491611
4017,LOXL2,,LOXL2,gene,,LOXL2,4017
10181,RBM5,,RBM5,gene,,RBM5,10181
5971,RELB,,RELB,gene,,RELB,5971
6205,RPS11,,ENSG00000142534,gene,,RPS11,6205
490385,PARP1,,490385,gene,,PARP1,490385
100331581,GNG12,,100331581,gene,,GNG12,100331581
100535196,CACNA2D3,,100535196,gene,,CACNA2D3,100535196
151613,TTC14,,ENSG00000163728,gene,,TTC14,151613
7416,VDAC1,,VDAC1,gene,,VDAC1,7416
79720,VPS37B,,ENSG00000139722,gene,,VPS37B,79720
55742,PARVA,,ENSG00000197702,gene,,PARVA,55742
1003,CDH5,,ENSG00000179776,gene,,CDH5,1003
5435,POLR2F,,ENSG00000100142,gene,,POLR2F,5435
747,DAGLA,,ENSG00000134780,gene,,DAGLA,747
25939,SAMHD1,,SAMHD1,gene,,SAMHD1,25939
54828,BCAS3,,BCAS3,gene,,BCAS3,54828
396859,NOS2,,396859,gene,,NOS2,396859
100056056,NHEJ1,,100056056,gene,,NHEJ1,100056056
23093,TTLL5,,ENSG00000119685,gene,,TTLL5,23093
107547159,WNT10B,,107547159,gene,,WNT10B,107547159
26353,HSPB8,,ENSG00000152137,gene,,HSPB8,26353
8110,DPF3,,DPF3,gene,,DPF3,8110
100153846,E2F1,,100153846,gene,,E2F1,100153846
116519,APOA5,,APOA5,gene,,APOA5,116519
26047,CNTNAP2,,ENSG00000174469,gene,,CNTNAP2,26047
1660,DHX9,,DHX9,gene,,DHX9,1660
100066186,AHR,,100066186,gene,,AHR,100066186
64386,MMP25,,ENSG00000008516,gene,,MMP25,64386
WP4236,Krebs cycle disorders,Krebs cycle disorders,WP4236,pathway,WP4236,,
100422948,MIR4284,,MIR4284,gene,,MIR4284,100422948
WP5447,GLP-1 in pancreatic islet cells,GLP-1 in pancreatic islet cells,WP5447,pathway,WP5447,,
7143,TNR,,ENSG00000116147,gene,,TNR,7143
56992,KIF15,,KIF15,gene,,KIF15,56992
8683,SRSF9,,SRSF9,gene,,SRSF9,8683
100302268,MIR1285-2,,MIR1285-2,gene,,MIR1285-2,100302268
7297,TYK2,,ENSG00000105397,gene,,TYK2,7297
100082592,GNA12,,100082592,gene,,GNA12,100082592
284086,NEK8,,ENSG00000160602,gene,,NEK8,284086
55922,NKRF,,ENSG00000186416,gene,,NKRF,55922
6594,SMARCA1,,SMARCA1,gene,,SMARCA1,6594
100518913,CASP9,,100518913,gene,,CASP9,100518913
3309,HSPA5,,ENSG00000044574,gene,,HSPA5,3309
653808,ZG16,,ZG16,gene,,ZG16,653808
9956,HS3ST2,,HS3ST2,gene,,HS3ST2,9956
1353,COX11,,ENSG00000166260,gene,,COX11,1353
84002,B3GNT5,,B3GNT5,gene,,B3GNT5,84002
4644,MYO5A,,ENSG00000197535,gene,,MYO5A,4644
137492,VPS37A,,ENSG00000155975,gene,,VPS37A,137492
1260,CNGA2,,ENSG00000183862,gene,,CNGA2,1260
5989,RFX1,,RFX1,gene,,RFX1,5989
102,ADAM10,,ENSG00000137845,gene,,ADAM10,102
515,ATP5PB,,ENSG00000116459,gene,,ATP5PB,515
55124,PIWIL2,,ENSG00000197181,gene,,PIWIL2,55124
484610,CCNE1,,484610,gene,,CCNE1,484610
632,BGLAP,,ENSG00000242252,gene,,BGLAP,632
WP5216,Warburg effect modulated by deubiquitinating enzymes and their substrates,Warburg effect modulated by deubiquitinating enzymes and their substrates,WP5216,pathway,WP5216,,
3184,HNRNPD,,ENSG00000138668,gene,,HNRNPD,3184
55800,SCN3B,,SCN3B,gene,,SCN3B,55800
3880,KRT19,,ENSG00000171345,gene,,KRT19,3880
55719,SLF2,,ENSG00000119906,gene,,SLF2,55719
6868,ADAM17,,ADAM17,gene,,ADAM17,6868
54843,SYTL2,,SYTL2,gene,,SYTL2,54843
196527,ANO6,,ENSG00000177119,gene,,ANO6,196527
WP4329,miRNA role in immune response in sepsis,miRNA role in immune response in sepsis,WP4329,pathway,WP4329,,
143162,FRMPD2,,ENSG00000170324,gene,,FRMPD2,143162
7021,TFAP2B,,ENSG00000008196,gene,,TFAP2B,7021
150280,HORMAD2,,HORMAD2,gene,,HORMAD2,150280
503834,DPRX,,ENSG00000204595,gene,,DPRX,503834
51176,LEF1,,ENSG00000138795,gene,,LEF1,51176
9079,LDB2,,LDB2,gene,,LDB2,9079
79915,ATAD5,,ENSG00000176208,gene,,ATAD5,79915
5515,PPP2CA,,ENSG00000113575,gene,,PPP2CA,5515
54584,GNB1L,,GNB1L,gene,,GNB1L,54584
100073519,RHOA,,100073519,gene,,RHOA,100073519
4236,MFAP1,,ENSG00000140259,gene,,MFAP1,4236
472997,BAAT,,472997,gene,,BAAT,472997
101928891,LINC01637,,LINC01637,gene,,LINC01637,101928891
5932,RBBP8,,ENSG00000101773,gene,,RBBP8,5932
65250,CPLANE1,,ENSG00000197603,gene,,CPLANE1,65250
100855488,ACOX2,,100855488,gene,,ACOX2,100855488
49855,SCAPER,,SCAPER,gene,,SCAPER,49855
6755,SSTR5,,SSTR5,gene,,SSTR5,6755
6507,SLC1A3,,SLC1A3,gene,,SLC1A3,6507
54714,CNGB3,,ENSG00000170289,gene,,CNGB3,54714
10844,TUBGCP2,,ENSG00000130640,gene,,TUBGCP2,10844
100136866,GK3P,,100136866,gene,,GK3P,100136866
2191,FAP,,ENSG00000078098,gene,,FAP,2191
54715,RBFOX1,,ENSG00000078328,gene,,RBFOX1,54715
11184,MAP4K1,,ENSG00000104814,gene,,MAP4K1,11184
100093277,SLC35E2B,,100093277,gene,,SLC35E2B,100093277
24137,KIF4A,,ENSG00000090889,gene,,KIF4A,24137
506,ATP5F1B,,ATP5F1B,gene,,ATP5F1B,506
4254,KITLG,,ENSG00000049130,gene,,KITLG,4254
WP3666,Metabolism of dichloroethylene by CYP450,Metabolism of dichloroethylene by CYP450,WP3666,pathway,WP3666,,
WP3865,Novel intracellular components of RIG-I-like receptor pathway,Novel intracellular components of RIG-I-like receptor pathway,WP3865,pathway,WP3865,,
26284,ERAL1,,ERAL1,gene,,ERAL1,26284
23399,CTDNEP1,,ENSG00000175826,gene,,CTDNEP1,23399
54462,CCSER2,,ENSG00000107771,gene,,CCSER2,54462
1443,CSH2,,ENSG00000213218,gene,,CSH2,1443
54676,GTPBP2,,GTPBP2,gene,,GTPBP2,54676
8295,TRRAP,,ENSG00000196367,gene,,TRRAP,8295
2182,ACSL4,,ACSL4,gene,,ACSL4,2182
114817946,C1QBP,,114817946,gene,,C1QBP,114817946
23705,CADM1,,ENSG00000182985,gene,,CADM1,23705
490402,ARHGEF11,,490402,gene,,ARHGEF11,490402
481354,ABCG5,,481354,gene,,ABCG5,481354
407017,MIR26B,,MIR26B,gene,,MIR26B,407017
100069640,GSTO2,,100069640,gene,,GSTO2,100069640
WP3209,Arylhydrocarbon receptor (AhR) signaling pathway,Arylhydrocarbon receptor (AhR) signaling pathway,WP3209,pathway,WP3209,,
1407,CRY1,,ENSG00000008405,gene,,CRY1,1407
9196,KCNAB3,,ENSG00000170049,gene,,KCNAB3,9196
WP1141,Hedgehog signaling pathway,Hedgehog signaling pathway,WP1141,pathway,WP1141,,
23586,DDX58,,ENSG00000107201,gene,,DDX58,23586
10411,RAPGEF3,,RAPGEF3,gene,,RAPGEF3,10411
353,APRT,,APRT,gene,,APRT,353
100089902,ATF4,,100089902,gene,,ATF4,100089902
574413,MIR409,,ENSG00000199107,gene,,MIR409,574413
22859,ADGRL1,,ENSG00000072071,gene,,ADGRL1,22859
79075,DSCC1,,ENSG00000136982,gene,,DSCC1,79075
100074394,MGAT4B,,100074394,gene,,MGAT4B,100074394
4322,MMP13,,ENSG00000137745,gene,,MMP13,4322
197370,NSMCE1,,NSMCE1,gene,,NSMCE1,197370
610668,ACE,,610668,gene,,ACE,610668
1577,CYP3A5,,CYP3A5,gene,,CYP3A5,1577
4155,MBP,,MBP,gene,,MBP,4155
79659,DYNC2H1,,ENSG00000187240,gene,,DYNC2H1,79659
428837,PAK6,,428837,gene,,PAK6,428837
85378,TUBGCP6,,ENSG00000128159,gene,,TUBGCP6,85378
100075676,ABL1,,100075676,gene,,ABL1,100075676
203076,C8orf74,,C8orf74,gene,,C8orf74,203076
4920,ROR2,,ENSG00000169071,gene,,ROR2,4920
8100,IFT88,,ENSG00000032742,gene,,IFT88,8100
5566,PRKACA,,PRKACA,gene,,PRKACA,5566
100126332,MIR943,,MIR943,gene,,MIR943,100126332
4654,MYOD1,,ENSG00000129152,gene,,MYOD1,4654
64211,LHX5,,LHX5,gene,,LHX5,64211
640,BLK,,ENSG00000136573,gene,,BLK,640
150771,ITPRIPL1,,ENSG00000198885,gene,,ITPRIPL1,150771
6364,CCL20,,ENSG00000115009,gene,,CCL20,6364
55125,CEP192,,CEP192,gene,,CEP192,55125
5619,PRM1,,ENSG00000175646,gene,,PRM1,5619
5004,ORM1,,ENSG00000229314,gene,,ORM1,5004
2300,FOXL1,,FOXL1,gene,,FOXL1,2300
26716,OR2H1,,OR2H1,gene,,OR2H1,26716
54921,CHTF8,,ENSG00000168802,gene,,CHTF8,54921
3295,HSD17B4,,HSD17B4,gene,,HSD17B4,3295
100331895,RASA2,,100331895,gene,,RASA2,100331895
114815531,FGF2,,114815531,gene,,FGF2,114815531
WP383,Striated muscle contraction pathway,Striated muscle contraction pathway,WP383,pathway,WP383,,
7167,TPI1,,ENSG00000111669,gene,,TPI1,7167
4350,MPG,,MPG,gene,,MPG,4350
100513970,RALGDS,,100513970,gene,,RALGDS,100513970
51555,PEX5L,,ENSG00000114757,gene,,PEX5L,51555
101927498,LINC01361,,LINC01361,gene,,LINC01361,101927498
10128,LRPPRC,,LRPPRC,gene,,LRPPRC,10128
114807801,LPAR5,,114807801,gene,,LPAR5,114807801
3856,KRT8,,ENSG00000170421,gene,,KRT8,3856
3911,LAMA5,,ENSG00000130702,gene,,LAMA5,3911
4692,NDN,,NDN,gene,,NDN,4692
WP4698,Vitamin D-sensitive calcium signaling in depression,Vitamin D-sensitive calcium signaling in depression,WP4698,pathway,WP4698,,
6648,SOD2,,ENSG00000291237,gene,,SOD2,6648
417577,TRAF4,,417577,gene,,TRAF4,417577
WP5394,UDP-derived sugars synthesis in fibroblasts,UDP-derived sugars synthesis in fibroblasts,WP5394,pathway,WP5394,,
485548,IRS2,,485548,gene,,IRS2,485548
5929,RBBP5,,RBBP5,gene,,RBBP5,5929
51776,MAP3K20,,ENSG00000091436,gene,,MAP3K20,51776
5015,OTX2,,ENSG00000165588,gene,,OTX2,5015
6018,RLF,,RLF,gene,,RLF,6018
29855,UBN1,,UBN1,gene,,UBN1,29855
100002026,PCDH8,,100002026,gene,,PCDH8,100002026
27429,HTRA2,,HTRA2,gene,,HTRA2,27429
3228,HOXC12,,HOXC12,gene,,HOXC12,3228
9128,PRPF4,,ENSG00000136875,gene,,PRPF4,9128
587,BCAT2,,BCAT2,gene,,BCAT2,587
84152,PPP1R1B,,ENSG00000131771,gene,,PPP1R1B,84152
8728,ADAM19,,ENSG00000135074,gene,,ADAM19,8728
10008,KCNE3,,ENSG00000175538,gene,,KCNE3,10008
100092826,RARA,,100092826,gene,,RARA,100092826
1051,CEBPB,,ENSG00000172216,gene,,CEBPB,1051
253980,KCTD13,,ENSG00000174943,gene,,KCTD13,253980
64711,HS3ST6,,HS3ST6,gene,,HS3ST6,64711
10537,UBD,,ENSG00000213886,gene,,UBD,10537
100090501,FLT1,,100090501,gene,,FLT1,100090501
9380,GRHPR,,ENSG00000137106,gene,,GRHPR,9380
6582,SLC22A2,,ENSG00000112499,gene,,SLC22A2,6582
54363,HAO1,,HAO1,gene,,HAO1,54363
51362,CDC40,,ENSG00000168438,gene,,CDC40,51362
WP2882,Nuclear receptors meta-pathway,Nuclear receptors meta-pathway,WP2882,pathway,WP2882,,
8462,KLF11,,ENSG00000172059,gene,,KLF11,8462
381,ARF5,,ARF5,gene,,ARF5,381
9415,FADS2,,FADS2,gene,,FADS2,9415
397266,BIRC5,,397266,gene,,BIRC5,397266
7462,LAT2,,ENSG00000086730,gene,,LAT2,7462
339761,CYP27C1,,ENSG00000186684,gene,,CYP27C1,339761
3881,KRT31,,KRT31,gene,,KRT31,3881
453327,PAK6,,453327,gene,,PAK6,453327
424225,MAP3K2,,424225,gene,,MAP3K2,424225
27255,CNTN6,,ENSG00000134115,gene,,CNTN6,27255
50940,PDE11A,,ENSG00000128655,gene,,PDE11A,50940
406920,MIR130B,,ENSG00000283871,gene,,MIR130B,406920
10804,GJB6,,GJB6,gene,,GJB6,10804
5551,PRF1,,ENSG00000180644,gene,,PRF1,5551
8898,MTMR2,,ENSG00000087053,gene,,MTMR2,8898
100518074,PRKCG,,100518074,gene,,PRKCG,100518074
397567,MGST1,,397567,gene,,MGST1,397567
9507,ADAMTS4,,ENSG00000158859,gene,,ADAMTS4,9507
100855424,HHIP,,100855424,gene,,HHIP,100855424
5744,PTHLH,,PTHLH,gene,,PTHLH,5744
100519715,AKT1S1,,100519715,gene,,AKT1S1,100519715
4331,MNAT1,,MNAT1,gene,,MNAT1,4331
1477,CSTF1,,ENSG00000101138,gene,,CSTF1,1477
80328,ULBP2,,ULBP2,gene,,ULBP2,80328
55650,PIGV,,PIGV,gene,,PIGV,55650
WP466,DNA replication,DNA replication,WP466,pathway,WP466,,
WP3273,Neural crest differentiation,Neural crest differentiation,WP3273,pathway,WP3273,,
84636,GPR174,,ENSG00000147138,gene,,GPR174,84636
84126,ATRIP,,ATRIP,gene,,ATRIP,84126
9586,CREB5,,CREB5,gene,,CREB5,9586
23365,ARHGEF12,,ARHGEF12,gene,,ARHGEF12,23365
7024,TFCP2,,ENSG00000135457,gene,,TFCP2,7024
3920,LAMP2,,ENSG00000005893,gene,,LAMP2,3920
WP531,DNA mismatch repair,DNA mismatch repair,WP531,pathway,WP531,,
4588,MUC6,,MUC6,gene,,MUC6,4588
100080444,CTSZ,,100080444,gene,,CTSZ,100080444
406901,MIR107,,MIR107,gene,,MIR107,406901
8506,CNTNAP1,,ENSG00000108797,gene,,CNTNAP1,8506
196740,VSTM4,,VSTM4,gene,,VSTM4,196740
100512987,MST1,,100512987,gene,,MST1,100512987
WP5183,SARS-CoV-2 mitochondrial chronic oxidative stress and endothelial dysfunction,SARS-CoV-2 mitochondrial chronic oxidative stress and endothelial dysfunction,WP5183,pathway,WP5183,,
84868,HAVCR2,,HAVCR2,gene,,HAVCR2,84868
489,ATP2A3,,ENSG00000074370,gene,,ATP2A3,489
100170841,EPOP,,EPOP,gene,,EPOP,100170841
79699,ZYG11B,,ENSG00000162378,gene,,ZYG11B,79699
100624229,RALB,,100624229,gene,,RALB,100624229
3693,ITGB5,,ITGB5,gene,,ITGB5,3693
100093591,HDAC2,,100093591,gene,,HDAC2,100093591
641372,ACOT6,,ACOT6,gene,,ACOT6,641372
1340,COX6B1,,COX6B1,gene,,COX6B1,1340
100521638,RASSF5,,100521638,gene,,RASSF5,100521638
1848,DUSP6,,DUSP6,gene,,DUSP6,1848
129607,CMPK2,,CMPK2,gene,,CMPK2,129607
4604,MYBPC1,,ENSG00000196091,gene,,MYBPC1,4604
7252,TSHB,,TSHB,gene,,TSHB,7252
WP410,Exercise-induced circadian regulation,Exercise-induced circadian regulation,WP410,pathway,WP410,,
221421,RSPH9,,ENSG00000172426,gene,,RSPH9,221421
768213,MIR671,,ENSG00000284191,gene,,MIR671,768213
116444,GRIN3B,,ENSG00000116032,gene,,GRIN3B,116444
527,ATP6V0C,,ATP6V0C,gene,,ATP6V0C,527
6655,SOS2,,SOS2,gene,,SOS2,6655
2063,NR2F6,,NR2F6,gene,,NR2F6,2063
813,CALU,,CALU,gene,,CALU,813
WP955,Glycogen metabolism,Glycogen metabolism,WP955,pathway,WP955,,
51763,INPP5K,,ENSG00000132376,gene,,INPP5K,51763
2785,GNG3,,ENSG00000162188,gene,,GNG3,2785
3630,INS,,INS,gene,,INS,3630
23090,ZNF423,,ZNF423,gene,,ZNF423,23090
100080124,RASGRP3,,100080124,gene,,RASGRP3,100080124
57452,GALNT16,,GALNT16,gene,,GALNT16,57452
WP4874,CAMKK2 pathway,CAMKK2 pathway,WP4874,pathway,WP4874,,
100126317,MIR374B,,ENSG00000212027,gene,,MIR374B,100126317
8892,EIF2B2,,ENSG00000119718,gene,,EIF2B2,8892
102465434,MIR6726,,MIR6726,gene,,MIR6726,102465434
3689,ITGB2,,ENSG00000160255,gene,,ITGB2,3689
115891964,MIR223HG,,ENSG00000274536,gene,,MIR223HG,115891964
100511484,WNT16,,100511484,gene,,WNT16,100511484
4994,OR3A1,,OR3A1,gene,,OR3A1,4994
9232,PTTG1,,ENSG00000164611,gene,,PTTG1,9232
WP697,Estrogen metabolism,Estrogen metabolism,WP697,pathway,WP697,,
191,AHCY,,ENSG00000101444,gene,,AHCY,191
127,ADH4,,ENSG00000198099,gene,,ADH4,127
9961,MVP,,ENSG00000013364,gene,,MVP,9961
7850,IL1R2,,IL1R2,gene,,IL1R2,7850
2571,GAD1,,GAD1,gene,,GAD1,2571
23620,NTSR2,,NTSR2,gene,,NTSR2,23620
153201,SLC36A2,,ENSG00000186335,gene,,SLC36A2,153201
100058329,GSTM4,,100058329,gene,,GSTM4,100058329
WP560,TGF-beta receptor signaling,TGF-beta receptor signaling,WP560,pathway,WP560,,
10657,KHDRBS1,,ENSG00000121774,gene,,KHDRBS1,10657
WP438,Non-homologous end joining,Non-homologous end joining,WP438,pathway,WP438,,
2122,MECOM,,ENSG00000085276,gene,,MECOM,2122
423881,GSTO2,,423881,gene,,GSTO2,423881
8555,CDC14B,,CDC14B,gene,,CDC14B,8555
6001,RGS10,,RGS10,gene,,RGS10,6001
7293,TNFRSF4,,TNFRSF4,gene,,TNFRSF4,7293
4141,MARS1,,ENSG00000166986,gene,,MARS1,4141
29893,PSMC3IP,,ENSG00000131470,gene,,PSMC3IP,29893
2124,EVI2B,,EVI2B,gene,,EVI2B,2124
WP3234,Sulfation biotransformation reaction,Sulfation biotransformation reaction,WP3234,pathway,WP3234,,
11127,KIF3A,,KIF3A,gene,,KIF3A,11127
5740,PTGIS,,ENSG00000124212,gene,,PTGIS,5740
9786,KIAA0586,,ENSG00000100578,gene,,KIAA0586,9786
84895,MIGA2,,ENSG00000148343,gene,,MIGA2,84895
641338,IL2RG,,641338,gene,,IL2RG,641338
23063,WAPL,,WAPL,gene,,WAPL,23063
27019,DNAI1,,DNAI1,gene,,DNAI1,27019
WP3601,Lipid particles composition,Lipid particles composition,WP3601,pathway,WP3601,,
11041,B4GAT1,,B4GAT1,gene,,B4GAT1,11041
5293,PIK3CD,,PIK3CD,gene,,PIK3CD,5293
285973,ATG9B,,ATG9B,gene,,ATG9B,285973
422445,MAML3,,422445,gene,,MAML3,422445
1410,CRYAB,,CRYAB,gene,,CRYAB,1410
6249,CLIP1,,ENSG00000130779,gene,,CLIP1,6249
6202,RPS8,,ENSG00000142937,gene,,RPS8,6202
WP1433,Nucleotide-binding oligomerization domain (NOD) pathway,Nucleotide-binding oligomerization domain (NOD) pathway,WP1433,pathway,WP1433,,
64805,P2RY12,,ENSG00000169313,gene,,P2RY12,64805
100087291,SGCA,,100087291,gene,,SGCA,100087291
9712,USP6NL,,ENSG00000148429,gene,,USP6NL,9712
WP3595,mir-124 predicted interactions with cell cycle and differentiation,mir-124 predicted interactions with cell cycle and differentiation,WP3595,pathway,WP3595,,
6846,XCL2,,ENSG00000143185,gene,,XCL2,6846
124905557,EIF1AX,,ENSG00000173674,gene,,EIF1AX,124905557
WP530,Cytokines and inflammatory response,Cytokines and inflammatory response,WP530,pathway,WP530,,
8682,PEA15,,ENSG00000162734,gene,,PEA15,8682
100049703,BCL2,,100049703,gene,,BCL2,100049703
2738,GLI4,,ENSG00000250571,gene,,GLI4,2738
9817,KEAP1,,ENSG00000079999,gene,,KEAP1,9817
22916,NCBP2,,ENSG00000114503,gene,,NCBP2,22916
5902,RANBP1,,RANBP1,gene,,RANBP1,5902
65082,VPS33A,,ENSG00000139719,gene,,VPS33A,65082
WP833,Cholesterol biosynthesis,Cholesterol biosynthesis,WP833,pathway,WP833,,
509,ATP5F1C,,ATP5F1C,gene,,ATP5F1C,509
3299,HSF4,,HSF4,gene,,HSF4,3299
55130,ODAD2,,ODAD2,gene,,ODAD2,55130
397253,IL7,,397253,gene,,IL7,397253
WP951,Integrin-mediated cell adhesion,Integrin-mediated cell adhesion,WP951,pathway,WP951,,
54905,CYP2W1,,ENSG00000073067,gene,,CYP2W1,54905
57167,SALL4,,ENSG00000101115,gene,,SALL4,57167
57054,DAZ3,,ENSG00000187191,gene,,DAZ3,57054
189,AGXT,,AGXT,gene,,AGXT,189
WP2533,Glycerophospholipid biosynthetic pathway,Glycerophospholipid biosynthetic pathway,WP2533,pathway,WP2533,,
84844,PHF5A,,ENSG00000100410,gene,,PHF5A,84844
124056,NOXO1,,NOXO1,gene,,NOXO1,124056
5598,MAPK7,,ENSG00000166484,gene,,MAPK7,5598
22798,LAMB4,,ENSG00000091128,gene,,LAMB4,22798
1186,CLCN7,,ENSG00000103249,gene,,CLCN7,1186
6567,SLC16A2,,SLC16A2,gene,,SLC16A2,6567
54795,TRPM4,,TRPM4,gene,,TRPM4,54795
9541,CIR1,,ENSG00000138433,gene,,CIR1,9541
100621504,COL4A3,,100621504,gene,,COL4A3,100621504
WP554,ACE inhibitor pathway,ACE inhibitor pathway,WP554,pathway,WP554,,
5368,PNOC,,ENSG00000168081,gene,,PNOC,5368
5305,PIP4K2A,,PIP4K2A,gene,,PIP4K2A,5305
5174,PDZK1,,PDZK1,gene,,PDZK1,5174
116844,LRG1,,ENSG00000171236,gene,,LRG1,116844
WP978,EGF/EGFR signaling pathway,EGF/EGFR signaling pathway,WP978,pathway,WP978,,
283455,KSR2,,ENSG00000171435,gene,,KSR2,283455
85358,SHANK3,,SHANK3,gene,,SHANK3,85358
23595,ORC3,,ENSG00000135336,gene,,ORC3,23595
51433,ANAPC5,,ENSG00000089053,gene,,ANAPC5,51433
9038,TAAR5,,TAAR5,gene,,TAAR5,9038
10491,CRTAP,,ENSG00000170275,gene,,CRTAP,10491
1820,ARID3A,,ENSG00000116017,gene,,ARID3A,1820
6656,SOX1,,SOX1,gene,,SOX1,6656
101059918,GOLGA8R,,ENSG00000186399,gene,,GOLGA8R,101059918
728642,CDK11A,,ENSG00000008128,gene,,CDK11A,728642
100737091,COL4A5,,100737091,gene,,COL4A5,100737091
115584,SLC5A11,,ENSG00000158865,gene,,SLC5A11,115584
113026,PLCD3,,PLCD3,gene,,PLCD3,113026
30061,SLC40A1,,ENSG00000138449,gene,,SLC40A1,30061
4602,MYB,,MYB,gene,,MYB,4602
57379,AICDA,,AICDA,gene,,AICDA,57379
79501,OR4F5,,OR4F5,gene,,OR4F5,79501
23597,ACOT9,,ENSG00000123130,gene,,ACOT9,23597
WP993,Arylamine metabolism,Arylamine metabolism,WP993,pathway,WP993,,
10928,RALBP1,,ENSG00000017797,gene,,RALBP1,10928
2239,GPC4,,ENSG00000076716,gene,,GPC4,2239
WP1273,Folic acid network,Folic acid network,WP1273,pathway,WP1273,,
WP619,Type II interferon signaling,Type II interferon signaling,WP619,pathway,WP619,,
8550,MAPKAPK5,,ENSG00000089022,gene,,MAPKAPK5,8550
712383,KCNN4,,712383,gene,,KCNN4,712383
WP2371,Parkinson's disease pathway,Parkinson's disease pathway,WP2371,pathway,WP2371,,
100084071,FGFR3,,100084071,gene,,FGFR3,100084071
1329,COX5B,,ENSG00000135940,gene,,COX5B,1329
4041,LRP5,,ENSG00000162337,gene,,LRP5,4041
25824,PRDX5,,ENSG00000126432,gene,,PRDX5,25824
94233,OPN4,,ENSG00000122375,gene,,OPN4,94233
WP5362,TAR syndrome,TAR syndrome,WP5362,pathway,WP5362,,
64781,CERK,,ENSG00000100422,gene,,CERK,64781
55214,P3H2,,P3H2,gene,,P3H2,55214
6231,RPS26,,ENSG00000197728,gene,,RPS26,6231
54928,BPNT2,,ENSG00000104331,gene,,BPNT2,54928
23576,DDAH1,,ENSG00000153904,gene,,DDAH1,23576
1006,CDH8,,CDH8,gene,,CDH8,1006
8383,OR1A1,,ENSG00000172146,gene,,OR1A1,8383
611999,MATK,,611999,gene,,MATK,611999
5025,P2RX4,,ENSG00000135124,gene,,P2RX4,5025
623,BDKRB1,,BDKRB1,gene,,BDKRB1,623
27352,SGSM3,,ENSG00000100359,gene,,SGSM3,27352
7442,TRPV1,,ENSG00000196689,gene,,TRPV1,7442
9370,ADIPOQ,,ENSG00000181092,gene,,ADIPOQ,9370
401428,OR2A20P,,ENSG00000170356,gene,,OR2A20P,401428
118442,GPR62,,GPR62,gene,,GPR62,118442
405753,DUOXA2,,DUOXA2,gene,,DUOXA2,405753
454496,GRAPL,,454496,gene,,GRAPL,454496
4595,MUTYH,,MUTYH,gene,,MUTYH,4595
100523725,AXIN1,,100523725,gene,,AXIN1,100523725
6790,AURKA,,AURKA,gene,,AURKA,6790
